"queriedName","foundName","obsid","sourceNumber","sourceRA","sourceDec"
"NGC4388","NGC  4388",1619,5,186.413046514,12.6692957668
"NGC4388","NGC  4388",1619,6,186.428082851,12.6926722336
"M33","M  33",1730,1,23.390491026,30.5193953218
"M33","M  33",1730,2,23.3922300905,30.5365368903
"M33","M  33",1730,3,23.3803088814,30.5591550446
"M33","M  33",1730,4,23.3776793526,30.567900009
"M33","M  33",1730,5,23.6332776662,30.5817620763
"M33","M  33",1730,6,23.3998132326,30.6077780017
"M33","M  33",1730,7,23.4866901764,30.6185229616
"M33","M  33",1730,8,23.3922581162,30.6207916682
"M33","M  33",1730,9,23.4017486298,30.6285344566
"M33","M  33",1730,10,23.4440750326,30.6302090197
"M33","M  33",1730,11,23.4245756844,30.6469014343
"M33","M  33",1730,12,23.4620939762,30.6601388942
"M33","M  33",1730,13,23.5437110551,30.6628453747
"M33","M  33",1730,14,23.413469136,30.6804904306
"M33","M  33",1730,15,23.3709633807,30.7046781534
"M33","M  33",1730,16,23.5444140049,30.7065727714
"M33","M  33",1730,17,23.3517701675,30.7339605165
"M33","M  33",1730,18,23.3721238609,30.752286703
"M33","M  33",1730,19,23.223554828,30.6375023284
"M33","M  33",1730,20,23.2231719951,30.6388013232
"SN 1998S","SN 1998S",1971,1,176.620495505,47.4319416793
"SN 1998S","SN 1998S",1971,2,176.518747155,47.4447296979
"SN 1998S","SN 1998S",1971,3,176.526248354,47.456360268
"SN 1998S","SN 1998S",1971,4,176.736468694,47.4652414039
"SN 1998S","SN 1998S",1971,5,176.735295643,47.4651068755
"SN 1998S","SN 1998S",1971,6,176.525637653,47.4820071287
"SN 1998S","SN 1998S",1971,7,176.532356964,47.4945474998
"SN 1998S","SN 1998S",1971,8,176.572034855,47.4996020404
"SN 1998S","SN 1998S",1971,9,176.579348832,47.5007564616
"SN 1998S","SN 1998S",1971,10,176.587794503,47.543757139
"SN 1998S","SN 1998S",1971,11,176.474182534,47.6121264533
"SN 1998S","SN 1998S",1971,12,176.474838107,47.6134073089
"SN 1998S","SN 1998S",1972,1,176.65314905,47.3869974138
"SN 1998S","SN 1998S",1972,2,176.440645613,47.4094304039
"SN 1998S","SN 1998S",1972,3,176.518741771,47.4447471728
"SN 1998S","SN 1998S",1972,4,176.526248185,47.4563826917
"SN 1998S","SN 1998S",1972,5,176.642211845,47.467147615
"SN 1998S","SN 1998S",1972,6,176.525629124,47.4820540847
"SN 1998S","SN 1998S",1972,7,176.532209843,47.4944230056
"SN 1998S","SN 1998S",1972,8,176.572076638,47.4996501169
"SN 1998S","SN 1998S",1972,9,176.587981238,47.5437262851
"SN 1998S","SN 1998S",1972,10,176.351716212,47.4937046391
"NGC2403","NGC  2403",2014,1,114.134250878,65.5087237009
"NGC2403","NGC  2403",2014,2,114.364008052,65.5175451791
"NGC2403","NGC  2403",2014,3,114.134036836,65.5338306164
"NGC2403","NGC  2403",2014,4,114.298341223,65.5627088756
"NGC2403","NGC  2403",2014,5,114.253378488,65.5715572639
"NGC2403","NGC  2403",2014,6,114.311995952,65.5747105349
"NGC2403","NGC  2403",2014,7,114.137294191,65.5827739067
"NGC2403","NGC  2403",2014,8,114.10650488,65.5944166726
"NGC2403","NGC  2403",2014,9,114.231657083,65.5946764628
"NGC2403","NGC  2403",2014,10,114.175054632,65.6143925781
"NGC2403","NGC  2403",2014,11,114.142504769,65.648526606
"NGC2403","NGC  2403",2014,12,114.135572672,65.6502372184
"NGC2403","NGC  2403",2014,13,114.259703018,65.6596861306
"NGC2403","NGC  2403",2014,14,114.357520267,65.7167503078
"NGC4365","NGC  4365",2015,1,186.109857544,7.24017643828
"NGC4365","NGC  4365",2015,2,186.036693935,7.25360523638
"NGC4365","NGC  4365",2015,3,186.06079184,7.25985127612
"NGC4365","NGC  4365",2015,4,186.109802621,7.28152355177
"NGC4365","NGC  4365",2015,5,186.083992027,7.29434773187
"NGC4365","NGC  4365",2015,6,186.106881702,7.29620975462
"NGC4365","NGC  4365",2015,7,186.115410524,7.30197155876
"NGC4365","NGC  4365",2015,8,186.116010005,7.30851241486
"NGC4365","NGC  4365",2015,9,186.118593499,7.30869276087
"NGC4365","NGC  4365",2015,10,186.123651952,7.31783834502
"NGC4365","NGC  4365",2015,11,186.117787654,7.31784671189
"NGC4365","NGC  4365",2015,12,186.118338822,7.31835783271
"NGC4365","NGC  4365",2015,13,186.119222066,7.31898237793
"NGC4365","NGC  4365",2015,14,186.124205991,7.32132332474
"NGC4365","NGC  4365",2015,15,186.0612883,7.33467492569
"NGC4365","NGC  4365",2015,16,186.159253637,7.3518943767
"NGC4365","NGC  4365",2015,17,186.170186098,7.36780370483
"NGC4365","NGC  4365",2015,18,185.957783282,7.44934785745
"NGC 604","NGC   604",2023,1,23.4663342757,30.6560283929
"NGC 604","NGC   604",2023,2,23.4631907799,30.6566035342
"NGC 604","NGC   604",2023,3,23.4660350359,30.6580506344
"NGC 604","NGC   604",2023,4,23.4646070417,30.6579106457
"NGC 604","NGC   604",2023,5,23.4598639241,30.657503605
"NGC 604","NGC   604",2023,6,23.4590806971,30.6583265897
"NGC 604","NGC   604",2023,7,23.4633334486,30.659305609
"NGC 604","NGC   604",2023,8,23.4660080953,30.6588719574
"NGC 604","NGC   604",2023,9,23.4596749189,30.6591337573
"NGC 604","NGC   604",2023,10,23.4678627248,30.6594211378
"NGC 604","NGC   604",2023,11,23.4657283089,30.659820034
"NGC 604","NGC   604",2023,12,23.4581190251,30.6602262397
"NGC 604","NGC   604",2023,13,23.4620541157,30.6603561549
"NGC 604","NGC   604",2023,14,23.4658472898,30.6607713888
"NGC 604","NGC   604",2023,15,23.4587622465,30.6611660471
"NGC 604","NGC   604",2023,16,23.457513453,30.6611779338
"NGC 604","NGC   604",2023,17,23.4614816913,30.661441846
"NGC 604","NGC   604",2023,18,23.4583011982,30.6621466499
"NGC 604","NGC   604",2023,19,23.4595243136,30.6622754848
"NGC 604","NGC   604",2023,20,23.4607996017,30.6625410472
"NGC 604","NGC   604",2023,21,23.5436227449,30.6631614073
"NGC 604","NGC   604",2023,22,23.4598810843,30.6634731793
"NGC 604","NGC   604",2023,23,23.4615718805,30.6641479502
"NGC 604","NGC   604",2023,24,23.4598507104,30.6643997289
"NGC 604","NGC   604",2023,25,23.4585620649,30.6644580356
"NGC 604","NGC   604",2023,26,23.6125279875,30.7202694968
"NGC 604","NGC   604",2023,27,23.7541447263,30.7300588895
"NGC 604","NGC   604",2023,28,23.713015454,30.7325183386
"NGC 604","NGC   604",2023,29,23.3529599743,30.7326907927
"NGC 604","NGC   604",2023,30,23.7043524726,30.7463354964
"NGC 604","NGC   604",2023,31,23.6105491656,30.746265696
"NGC 604","NGC   604",2023,32,23.6949325865,30.7470132608
"NGC 604","NGC   604",2023,33,23.6783628044,30.7516243057
"NGC 604","NGC   604",2023,34,23.661359678,30.7608704013
"NGC 604","NGC   604",2023,35,23.7164484965,30.7711097418
"NGC 604","NGC   604",2023,36,23.6518303296,30.7871809949
"NGC 604","NGC   604",2023,37,23.6843335099,30.8223598883
"NGC 604","NGC   604",2023,38,23.6875061462,30.8243473734
"NGC 604","NGC   604",2023,39,23.5879777784,30.8256079001
"NGC 604","NGC   604",2023,40,23.623982179,30.8406367881
"NGC 604","NGC   604",2023,41,23.541330212,30.8457445124
"NGC 604","NGC   604",2023,42,23.5699093848,30.8504844437
"NGC 604","NGC   604",2023,43,23.6660027624,30.8623009429
"NGC 604","NGC   604",2023,44,23.6753237733,30.8747507347
"NGC 604","NGC   604",2023,45,23.6767906071,30.8803919657
"NGC 604","NGC   604",2023,46,23.3137704235,30.8870430534
"NGC 604","NGC   604",2023,47,23.313565775,30.8877408927
"NGC 604","NGC   604",2023,48,23.6618033684,30.9178495981
"NGC 604","NGC   604",2023,49,23.6074717973,30.9216653791
"NGC 604","NGC   604",2023,50,23.6860114934,30.9263870754
"NGC 604","NGC   604",2023,51,23.646316571,30.9457880124
"NGC 604","NGC   604",2023,52,23.467877077,30.6576581718
"NGC 604","NGC   604",2023,53,23.5450322244,30.7060988474
"NGC 604","NGC   604",2023,54,23.351033257,30.7357272855
"NGC 604","NGC   604",2023,55,23.3111224999,30.8878535552
"NGC 604","NGC   604",2023,56,23.3139430853,30.8891618037
"NGC 3556","M 108",2025,1,168.062681823,55.5397405389
"NGC 3556","M 108",2025,2,167.883458757,55.5448392332
"NGC 3556","M 108",2025,3,167.974737225,55.6245679204
"NGC 3556","M 108",2025,4,167.980312047,55.6463317681
"NGC 3556","M 108",2025,5,167.862011828,55.6540853937
"NGC 3556","M 108",2025,6,167.90984299,55.664351152
"NGC 3556","M 108",2025,7,167.82380929,55.6693494583
"NGC 3556","M 108",2025,8,167.918608572,55.6701449582
"NGC 3556","M 108",2025,9,167.858465802,55.6712730187
"NGC 3556","M 108",2025,10,167.824285868,55.6712550442
"NGC 3556","M 108",2025,11,167.90882401,55.6719686942
"NGC 3556","M 108",2025,12,167.867912441,55.6725103226
"NGC 3556","M 108",2025,13,167.954017352,55.6734439324
"NGC 3556","M 108",2025,14,167.861747654,55.6746193979
"NGC 3556","M 108",2025,15,167.876351354,55.6752948133
"NGC 3556","M 108",2025,16,167.922371104,55.6826246039
"NGC 3556","M 108",2025,17,167.912370593,55.6839893901
"NGC 3556","M 108",2025,18,167.89680324,55.685315979
"NGC 3556","M 108",2025,19,167.819062976,55.6932492498
"NGC 3556","M 108",2025,20,167.8182257,55.6950319219
"NGC 3556","M 108",2025,21,167.909045362,55.7101315475
"NGC 3556","M 108",2025,22,167.89387713,55.7137716346
"NGC 3556","M 108",2025,23,167.857143104,55.7335989633
"NGC 3556","M 108",2025,24,168.087340325,55.7155624985
"NGC 4559","NGC  4559",2026,1,188.965483665,27.9345050844
"NGC 4559","NGC  4559",2026,2,188.993980393,27.9616520947
"NGC 4559","NGC  4559",2026,3,188.990749396,27.9687387616
"NGC 4559","NGC  4559",2027,1,188.965513643,27.934536861
"NGC 4559","NGC  4559",2027,2,188.994004161,27.9616963874
"NGC 4559","NGC  4559",2027,3,188.990767766,27.9687532716
"NGC 3628","NGC  3628",2039,1,170.047281068,13.5197163707
"NGC 3628","NGC  3628",2039,2,170.049379282,13.5229993283
"NGC 3628","NGC  3628",2039,3,170.06145117,13.5410771908
"NGC 3628","NGC  3628",2039,4,170.05674455,13.5780397216
"NGC 3628","NGC  3628",2039,5,170.046792988,13.5793862935
"NGC 3628","NGC  3628",2039,6,170.029046369,13.5817889328
"NGC 3628","NGC  3628",2039,7,170.1113022,13.582848647
"NGC 3628","NGC  3628",2039,8,170.086382546,13.5854339132
"NGC 3628","NGC  3628",2039,9,170.055706294,13.5856943387
"NGC 3628","NGC  3628",2039,10,170.065704347,13.5871354153
"NGC 3628","NGC  3628",2039,11,170.069798593,13.5898962168
"NGC 3628","NGC  3628",2039,12,170.139712239,13.5903815738
"NGC 3628","NGC  3628",2039,13,170.067740127,13.5908787906
"NGC 3628","NGC  3628",2039,14,170.040295469,13.6202296442
"NGC 3628","NGC  3628",2039,15,170.065844522,13.6298314503
"NGC 3628","NGC  3628",2039,16,170.101577476,13.6396785462
"NGC 3628","NGC  3628",2039,17,170.043542649,13.6595299247
"NGC 3628","NGC  3628",2039,18,170.047843618,13.67084643
"NGC 3628","NGC  3628",2039,19,170.109200294,13.6735285755
"NGC3115","NGC  3115",2040,1,151.247651084,-7.8026776968
"NGC3115","NGC  3115",2040,2,151.309055515,-7.76236093004
"NGC3115","NGC  3115",2040,3,151.291894241,-7.75830482639
"NGC3115","NGC  3115",2040,4,151.284404926,-7.74983818266
"NGC3115","NGC  3115",2040,5,151.290978553,-7.74579845004
"NGC3115","NGC  3115",2040,6,151.2596394,-7.74363074136
"NGC3115","NGC  3115",2040,7,151.275356006,-7.74116360097
"NGC3115","NGC  3115",2040,8,151.355832481,-7.7274673812
"NGC3115","NGC  3115",2040,9,151.305736125,-7.72695888399
"NGC3115","NGC  3115",2040,10,151.31964496,-7.72166389194
"NGC3115","NGC  3115",2040,11,151.364183838,-7.72115078426
"NGC3115","NGC  3115",2040,12,151.305548405,-7.72000118849
"NGC3115","NGC  3115",2040,13,151.307909499,-7.71855793213
"NGC3115","NGC  3115",2040,14,151.307414337,-7.71690427861
"NGC3115","NGC  3115",2040,15,151.30878381,-7.71591067496
"NGC3115","NGC  3115",2040,16,151.304797954,-7.71071470517
"NGC3115","NGC  3115",2040,17,151.318764345,-7.70839907485
"NGC3115","NGC  3115",2040,18,151.363707636,-7.70142304289
"NGC3115","NGC  3115",2040,19,151.290008254,-7.70016680867
"NGC3115","NGC  3115",2040,20,151.327231144,-7.69401029391
"M31","M  31",2050,1,10.5689954659,40.9312586274
"M31","M  31",2050,2,10.6455294197,40.9558531531
"M31","M  31",2050,3,10.5926217069,40.9902065925
"M31","M  31",2050,4,10.5295978022,41.0046030806
"M31","M  31",2050,5,10.4575116221,41.0185699612
"M31","M  31",2050,6,10.4082365196,41.0189763348
"M31","M  31",2050,7,10.5659774324,41.020653542
"M31","M  31",2050,8,10.5254841587,41.0467103907
"M31","M  31",2050,9,10.6771677118,40.8650581103
"NGC 628","M  74",2057,1,24.163027828,15.7195126003
"NGC 628","M  74",2057,2,24.213259529,15.7277763337
"NGC 628","M  74",2057,3,24.1917775923,15.7397311807
"NGC 628","M  74",2057,4,24.1333676053,15.7521226256
"NGC 628","M  74",2057,5,24.2128101424,15.763091044
"NGC 628","M  74",2057,6,24.1736957655,15.7645537645
"NGC 628","M  74",2057,7,24.1739803355,15.7836460847
"NGC 628","M  74",2057,8,24.1641536351,15.7956304268
"NGC 628","M  74",2057,9,24.1977053846,15.7958416601
"NGC 628","M  74",2057,10,24.1161753732,15.7978820304
"NGC 628","M  74",2057,11,24.1323954552,15.8134352109
"NGC 628","M  74",2057,12,24.1050841595,15.8160844728
"NGC 628","M  74",2057,13,24.2112399495,15.891634454
"NGC 628","M  74",2058,1,24.1631181505,15.719493192
"NGC 628","M  74",2058,2,24.133530348,15.7521343471
"NGC 628","M  74",2058,3,24.1269369382,15.7553864043
"NGC 628","M  74",2058,4,24.0810544438,15.7564235441
"NGC 628","M  74",2058,5,24.2128332711,15.7630895265
"NGC 628","M  74",2058,6,24.1737147661,15.7645554
"NGC 628","M  74",2058,7,24.1739257283,15.7836613757
"NGC 628","M  74",2058,8,24.0595887873,15.7926282227
"NGC 628","M  74",2058,9,24.1977327856,15.7958509262
"NGC 628","M  74",2058,10,24.1161802167,15.7979334104
"NGC 628","M  74",2058,11,24.1838835635,15.8052028443
"NGC 628","M  74",2058,12,24.1324158711,15.813468883
"NGC 628","M  74",2058,13,24.1048944698,15.8165685741
"NGC 628","M  74",2058,14,24.0527039681,15.8324662581
"NGC 1291","NGC  1269",2059,1,49.3077568517,-41.1763396502
"NGC 1291","NGC  1269",2059,2,49.3492981445,-41.1640621619
"NGC 1291","NGC  1269",2059,3,49.3431620604,-41.157016793
"NGC 1291","NGC  1269",2059,4,49.3392566421,-41.1262574351
"NGC 1291","NGC  1269",2059,5,49.3076205567,-41.1241370449
"NGC 1291","NGC  1269",2059,6,49.3229747191,-41.1219092275
"NGC 1291","NGC  1269",2059,7,49.2607042156,-41.1206394209
"NGC 1291","NGC  1269",2059,8,49.3207652703,-41.1194413619
"NGC 1291","NGC  1269",2059,9,49.3361825288,-41.1153217209
"NGC 1291","NGC  1269",2059,10,49.3403043705,-41.1146410971
"NGC 1291","NGC  1269",2059,11,49.3477295101,-41.1137138122
"NGC 1291","NGC  1269",2059,12,49.3281436159,-41.1091536463
"NGC 1291","NGC  1269",2059,13,49.3060824413,-41.1084249286
"NGC 1291","NGC  1269",2059,14,49.3274497116,-41.1080654909
"NGC 1291","NGC  1269",2059,15,49.3291821024,-41.1078051707
"NGC 1291","NGC  1269",2059,16,49.3258321416,-41.107587835
"NGC 1291","NGC  1269",2059,17,49.3156077911,-41.1054810219
"NGC 1291","NGC  1269",2059,18,49.3306900414,-41.1042223704
"NGC 1291","NGC  1269",2059,19,49.3124737153,-41.1035058785
"NGC 1291","NGC  1269",2059,20,49.3319845204,-41.1022863028
"NGC 1291","NGC  1269",2059,21,49.4379122383,-41.1008061365
"NGC 1291","NGC  1269",2059,22,49.3597588318,-41.0957553859
"NGC 1291","NGC  1269",2059,23,49.286885662,-41.0930681794
"NGC 1291","NGC  1269",2059,24,49.3194142493,-41.0872270126
"NGC 1291","NGC  1269",2059,25,49.3910812411,-41.0557805338
"NGC 2681","NGC  2681",2060,1,133.625095803,51.244077307
"NGC 2681","NGC  2681",2060,2,133.626147919,51.2444412937
"NGC 2681","NGC  2681",2060,3,133.627014111,51.2451309431
"NGC 2681","NGC  2681",2060,4,133.365607148,51.2511399028
"NGC 2681","NGC  2681",2060,5,133.382525233,51.2526879285
"NGC 2681","NGC  2681",2060,6,133.434727248,51.2538958385
"NGC 2681","NGC  2681",2060,7,133.504690526,51.2681707477
"NGC 2681","NGC  2681",2060,8,133.238744174,51.2737997363
"NGC 2681","NGC  2681",2060,9,133.237213995,51.2741355658
"NGC 2681","NGC  2681",2060,10,133.239569393,51.2831322662
"NGC 2681","NGC  2681",2060,11,133.38875404,51.2846890095
"NGC 2681","NGC  2681",2060,12,133.401689461,51.2908199672
"NGC 2681","NGC  2681",2060,13,133.252149107,51.291327937
"NGC 2681","NGC  2681",2060,14,133.280430874,51.2966230872
"NGC 2681","NGC  2681",2060,15,133.279224924,51.3028978828
"NGC 2681","NGC  2681",2060,16,133.351775767,51.3053226294
"NGC 2681","NGC  2681",2060,17,133.367591645,51.3097029874
"NGC 2681","NGC  2681",2060,18,133.386401531,51.3136954671
"NGC 2681","NGC  2681",2060,19,133.39356018,51.3139936254
"NGC 2681","NGC  2681",2060,20,133.389650968,51.3145478029
"NGC 2681","NGC  2681",2060,21,133.379256688,51.3168026049
"NGC 2681","NGC  2681",2060,22,133.336169922,51.3189405711
"NGC 2681","NGC  2681",2060,23,133.279845054,51.3197015383
"NGC 2681","NGC  2681",2060,24,133.398930362,51.3215323826
"NGC 2681","NGC  2681",2060,25,133.390215,51.3249138799
"NGC 2681","NGC  2681",2060,26,133.327545958,51.3253418786
"NGC 2681","NGC  2681",2060,27,133.485342192,51.3377162314
"NGC 2681","NGC  2681",2060,28,133.387109996,51.3391372392
"NGC 2681","NGC  2681",2060,29,133.466065071,51.355772008
"NGC 2681","NGC  2681",2060,30,133.3363814,51.3830632392
"NGC 2681","NGC  2681",2060,31,133.300012632,51.3836303831
"NGC 2681","NGC  2681",2060,32,133.381463394,51.4463362419
"NGC 2681","NGC  2681",2060,33,133.4472063,51.4861187794
"NGC 2681","NGC  2681",2060,34,133.125747087,51.2693565383
"NGC 2681","NGC  2681",2061,1,133.414788087,51.1708918394
"NGC 2681","NGC  2681",2061,2,133.365618609,51.2511011674
"NGC 2681","NGC  2681",2061,3,133.123805,51.2699858294
"NGC 2681","NGC  2681",2061,4,133.125195411,51.270173364
"NGC 2681","NGC  2681",2061,5,133.388767337,51.2846425749
"NGC 2681","NGC  2681",2061,6,133.280507381,51.2965844156
"NGC 2681","NGC  2681",2061,7,133.279337385,51.3028277136
"NGC 2681","NGC  2681",2061,8,133.276371254,51.30466055
"NGC 2681","NGC  2681",2061,9,133.351734571,51.3052978162
"NGC 2681","NGC  2681",2061,10,133.367619506,51.3096439251
"NGC 2681","NGC  2681",2061,11,133.386487584,51.3136365421
"NGC 2681","NGC  2681",2061,12,133.393497478,51.3139161533
"NGC 2681","NGC  2681",2061,13,133.38967344,51.3145164749
"NGC 2681","NGC  2681",2061,14,133.379344304,51.3167540443
"NGC 2681","NGC  2681",2061,15,133.279914589,51.3197010825
"NGC 2681","NGC  2681",2061,16,133.398927328,51.3214744685
"NGC 2681","NGC  2681",2061,17,133.390235343,51.3248784965
"NGC 2681","NGC  2681",2061,18,133.327559755,51.3252632015
"NGC 2681","NGC  2681",2061,19,133.485405703,51.3376528996
"NGC 2681","NGC  2681",2061,20,133.387153666,51.3390524034
"NGC 2681","NGC  2681",2061,21,133.466151467,51.3558656492
"NGC 2681","NGC  2681",2061,22,133.435883072,51.3599086014
"NGC 2681","NGC  2681",2061,23,133.336284443,51.3833296131
"NGC 2681","NGC  2681",2061,24,133.300457667,51.3843328768
"NGC 2681","NGC  2681",2061,25,133.299432307,51.3846232717
"NGC 2681","NGC  2681",2061,26,133.329645456,51.3868419767
"NGC 2681","NGC  2681",2061,27,133.218833988,51.4257393323
"NGC 2681","NGC  2681",2061,28,133.509824303,51.391428758
"NGC 2681","NGC  2681",2061,29,133.425694271,51.3928153969
"NGC 2681","NGC  2681",2061,30,133.381237281,51.4463766297
"NGC 2681","NGC  2681",2061,31,133.446867297,51.4867426848
"IC 5332","IC 5332",2066,1,353.614355785,-36.1844214066
"IC 5332","IC 5332",2066,2,353.597203798,-36.1343730507
"IC 5332","IC 5332",2066,3,353.611426533,-36.0888976978
"IC 5332","IC 5332",2066,4,353.697247368,-36.0847824619
"IC 5332","IC 5332",2066,5,353.698077119,-36.0843757859
"IC 5332","IC 5332",2066,6,353.567933078,-36.0694038737
"IC 5332","IC 5332",2066,7,353.521024894,-36.0662652361
"IC 5332","IC 5332",2066,8,353.552858664,-36.0638111212
"IC 5332","IC 5332",2066,9,353.635947296,-36.0314843732
"IC 5332","IC 5332",2066,10,353.599114509,-36.003394301
"IC 5332","IC 5332",2066,11,353.599452266,-36.0027560287
"IC 5332","IC 5332",2067,1,353.575496384,-36.2339655734
"IC 5332","IC 5332",2067,2,353.574556481,-36.2331725702
"IC 5332","IC 5332",2067,3,353.614980074,-36.1845960205
"IC 5332","IC 5332",2067,4,353.597153823,-36.1343364527
"IC 5332","IC 5332",2067,5,353.611463833,-36.0889197957
